,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
2665,0.376,0.556,1,-7.779,0,0.0442,0.0793,0.185,0.171,0.0399,128.099,audio_features,6jbcwwhnnu9DDeaOuasi0i,spotify:track:6jbcwwhnnu9DDeaOuasi0i,https://api.spotify.com/v1/tracks/6jbcwwhnnu9DDeaOuasi0i,https://api.spotify.com/v1/audio-analysis/6jbcwwhnnu9DDeaOuasi0i,197688,4,trance
2666,0.727,0.645,10,-5.622,1,0.0395,8.62e-05,0.817,0.0948,0.291,127.985,audio_features,0K46pcss1c540tTZFdw2Ih,spotify:track:0K46pcss1c540tTZFdw2Ih,https://api.spotify.com/v1/tracks/0K46pcss1c540tTZFdw2Ih,https://api.spotify.com/v1/audio-analysis/0K46pcss1c540tTZFdw2Ih,213984,4,trance
2667,0.475,0.962,6,-7.294,0,0.0535,0.000305,0.738,0.136,0.081,139.996,audio_features,6fzhTl6k0QZmee34DKjJEV,spotify:track:6fzhTl6k0QZmee34DKjJEV,https://api.spotify.com/v1/tracks/6fzhTl6k0QZmee34DKjJEV,https://api.spotify.com/v1/audio-analysis/6fzhTl6k0QZmee34DKjJEV,457053,4,trance
2668,0.602,0.97,1,-6.886,1,0.0453,0.0214,0.842,0.706,0.0991,144.995,audio_features,6yvVF5kY9MgodsoEKD4whS,spotify:track:6yvVF5kY9MgodsoEKD4whS,https://api.spotify.com/v1/tracks/6yvVF5kY9MgodsoEKD4whS,https://api.spotify.com/v1/audio-analysis/6yvVF5kY9MgodsoEKD4whS,460000,4,trance
2669,0.506,0.909,8,-4.595,0,0.0417,0.000295,0.831,0.175,0.365,145.013,audio_features,44AUUTw0CLp7Q5C08RQ1ue,spotify:track:44AUUTw0CLp7Q5C08RQ1ue,https://api.spotify.com/v1/tracks/44AUUTw0CLp7Q5C08RQ1ue,https://api.spotify.com/v1/audio-analysis/44AUUTw0CLp7Q5C08RQ1ue,271453,4,trance
2670,0.454,0.977,2,-5.34,0,0.0472,0.00173,0.834,0.166,0.15,137.989,audio_features,7MnjME9fdn0D0iF2yqpILi,spotify:track:7MnjME9fdn0D0iF2yqpILi,https://api.spotify.com/v1/tracks/7MnjME9fdn0D0iF2yqpILi,https://api.spotify.com/v1/audio-analysis/7MnjME9fdn0D0iF2yqpILi,206957,4,trance
2671,0.736,0.714,6,-6.465,1,0.0531,0.00717,0.798,0.11,0.314,145.008,audio_features,6gxpe0m4V79artX6SrSu5a,spotify:track:6gxpe0m4V79artX6SrSu5a,https://api.spotify.com/v1/tracks/6gxpe0m4V79artX6SrSu5a,https://api.spotify.com/v1/audio-analysis/6gxpe0m4V79artX6SrSu5a,419000,4,trance
2672,0.52,0.966,7,-5.296,1,0.0464,3.8e-05,0.8,0.563,0.214,145.006,audio_features,3CVWTaUuXuKdP4spZ2FM2l,spotify:track:3CVWTaUuXuKdP4spZ2FM2l,https://api.spotify.com/v1/tracks/3CVWTaUuXuKdP4spZ2FM2l,https://api.spotify.com/v1/audio-analysis/3CVWTaUuXuKdP4spZ2FM2l,523035,4,trance
2673,0.572,0.904,2,-5.294,0,0.0307,0.0214,0.329,0.484,0.532,139.977,audio_features,0UEzwsX5zZ6UufEzg8p38R,spotify:track:0UEzwsX5zZ6UufEzg8p38R,https://api.spotify.com/v1/tracks/0UEzwsX5zZ6UufEzg8p38R,https://api.spotify.com/v1/audio-analysis/0UEzwsX5zZ6UufEzg8p38R,192640,4,trance
2674,0.576,0.947,7,-4.855,1,0.0434,8.76e-05,0.807,0.14,0.171,144.97,audio_features,6KcmDhgSojkH6LbPVb5N8z,spotify:track:6KcmDhgSojkH6LbPVb5N8z,https://api.spotify.com/v1/tracks/6KcmDhgSojkH6LbPVb5N8z,https://api.spotify.com/v1/audio-analysis/6KcmDhgSojkH6LbPVb5N8z,476690,4,trance
2675,0.455,0.899,9,-7.282,0,0.0657,0.000151,0.311,0.135,0.282,140.004,audio_features,6gmqkh9HrwqYksRXa95W0f,spotify:track:6gmqkh9HrwqYksRXa95W0f,https://api.spotify.com/v1/tracks/6gmqkh9HrwqYksRXa95W0f,https://api.spotify.com/v1/audio-analysis/6gmqkh9HrwqYksRXa95W0f,268052,4,trance
2676,0.48,0.92,7,-7.386,1,0.0658,0.00194,0.426,0.728,0.149,135.928,audio_features,4M3jiglBURWaHzub5h2N9C,spotify:track:4M3jiglBURWaHzub5h2N9C,https://api.spotify.com/v1/tracks/4M3jiglBURWaHzub5h2N9C,https://api.spotify.com/v1/audio-analysis/4M3jiglBURWaHzub5h2N9C,231242,4,trance
2677,0.52,0.955,0,-10.831,1,0.0873,0.0177,0.827,0.161,0.0385,131.883,audio_features,1fwmpaKObFM51Nw1g5uJyt,spotify:track:1fwmpaKObFM51Nw1g5uJyt,https://api.spotify.com/v1/tracks/1fwmpaKObFM51Nw1g5uJyt,https://api.spotify.com/v1/audio-analysis/1fwmpaKObFM51Nw1g5uJyt,241347,4,trance
2678,0.459,0.961,7,-6.194,1,0.0427,3.91e-05,0.944,0.176,0.16,130.009,audio_features,063tsOE7wVNrE26Y2NPCCc,spotify:track:063tsOE7wVNrE26Y2NPCCc,https://api.spotify.com/v1/tracks/063tsOE7wVNrE26Y2NPCCc,https://api.spotify.com/v1/audio-analysis/063tsOE7wVNrE26Y2NPCCc,166385,4,trance
2679,0.734,0.923,11,-7.301,1,0.095,0.000198,0.885,0.069,0.178,139.497,audio_features,00Jb0MW3g2BpdNdhdjYZ68,spotify:track:00Jb0MW3g2BpdNdhdjYZ68,https://api.spotify.com/v1/tracks/00Jb0MW3g2BpdNdhdjYZ68,https://api.spotify.com/v1/audio-analysis/00Jb0MW3g2BpdNdhdjYZ68,395587,4,trance
2680,0.523,0.758,1,-5.568,1,0.0324,0.0126,0.762,0.433,0.241,128.031,audio_features,4Xri0Dv7LnHj5cqVWQCip0,spotify:track:4Xri0Dv7LnHj5cqVWQCip0,https://api.spotify.com/v1/tracks/4Xri0Dv7LnHj5cqVWQCip0,https://api.spotify.com/v1/audio-analysis/4Xri0Dv7LnHj5cqVWQCip0,178136,4,trance
2681,0.543,0.888,9,-9.84,0,0.0486,0.00251,0.948,0.106,0.333,139.981,audio_features,3yvPmdOqZcFUmZP8mBv6Wr,spotify:track:3yvPmdOqZcFUmZP8mBv6Wr,https://api.spotify.com/v1/tracks/3yvPmdOqZcFUmZP8mBv6Wr,https://api.spotify.com/v1/audio-analysis/3yvPmdOqZcFUmZP8mBv6Wr,526227,4,trance
2682,0.628,0.791,11,-6.858,0,0.119,0.000812,0.000203,0.0828,0.236,127.931,audio_features,25YRjyMtvqCiPcAPuf74x2,spotify:track:25YRjyMtvqCiPcAPuf74x2,https://api.spotify.com/v1/tracks/25YRjyMtvqCiPcAPuf74x2,https://api.spotify.com/v1/audio-analysis/25YRjyMtvqCiPcAPuf74x2,187500,4,trance
2683,0.487,0.957,11,-4.908,1,0.0483,0.0067,0.238,0.343,0.102,138.016,audio_features,1CwCg8SmaSmquwSCyCIjPX,spotify:track:1CwCg8SmaSmquwSCyCIjPX,https://api.spotify.com/v1/tracks/1CwCg8SmaSmquwSCyCIjPX,https://api.spotify.com/v1/audio-analysis/1CwCg8SmaSmquwSCyCIjPX,178000,4,trance
2684,0.59,0.983,8,-6.793,0,0.0554,0.000712,0.803,0.113,0.659,146.0,audio_features,0Im017pIBYY1AVjmaZbLRD,spotify:track:0Im017pIBYY1AVjmaZbLRD,https://api.spotify.com/v1/tracks/0Im017pIBYY1AVjmaZbLRD,https://api.spotify.com/v1/audio-analysis/0Im017pIBYY1AVjmaZbLRD,489863,4,trance
2685,0.616,0.96,7,-9.68,1,0.0367,1.05e-05,0.868,0.0951,0.391,138.998,audio_features,6sBe0isyyjR85tdeMpnzBs,spotify:track:6sBe0isyyjR85tdeMpnzBs,https://api.spotify.com/v1/tracks/6sBe0isyyjR85tdeMpnzBs,https://api.spotify.com/v1/audio-analysis/6sBe0isyyjR85tdeMpnzBs,547339,4,trance
2686,0.485,0.894,6,-10.264,0,0.0453,4.07e-05,0.782,0.552,0.367,138.015,audio_features,7hTeiKMdFXkptKNWjivQLo,spotify:track:7hTeiKMdFXkptKNWjivQLo,https://api.spotify.com/v1/tracks/7hTeiKMdFXkptKNWjivQLo,https://api.spotify.com/v1/audio-analysis/7hTeiKMdFXkptKNWjivQLo,591880,4,trance
2687,0.59,0.914,6,-9.675,0,0.052,0.00043,0.73,0.0465,0.201,138.014,audio_features,1fk1jz5rWsBh8U7lNsFKhG,spotify:track:1fk1jz5rWsBh8U7lNsFKhG,https://api.spotify.com/v1/tracks/1fk1jz5rWsBh8U7lNsFKhG,https://api.spotify.com/v1/audio-analysis/1fk1jz5rWsBh8U7lNsFKhG,455293,4,trance
2688,0.569,0.979,7,-5.462,1,0.0465,5.5e-05,0.785,0.181,0.332,146.992,audio_features,3SrCfTBzhmkF72dQR1y43E,spotify:track:3SrCfTBzhmkF72dQR1y43E,https://api.spotify.com/v1/tracks/3SrCfTBzhmkF72dQR1y43E,https://api.spotify.com/v1/audio-analysis/3SrCfTBzhmkF72dQR1y43E,465305,4,trance
2689,0.604,0.958,11,-7.94,0,0.0587,3.21e-05,0.879,0.363,0.139,139.991,audio_features,46fGT4uiF4MIpjasvAJbiv,spotify:track:46fGT4uiF4MIpjasvAJbiv,https://api.spotify.com/v1/tracks/46fGT4uiF4MIpjasvAJbiv,https://api.spotify.com/v1/audio-analysis/46fGT4uiF4MIpjasvAJbiv,469420,4,trance
2690,0.671,0.892,0,-6.485,0,0.0357,0.235,0.873,0.0943,0.443,137.885,audio_features,0PnD1uhYPbKcsD4eLiTJWn,spotify:track:0PnD1uhYPbKcsD4eLiTJWn,https://api.spotify.com/v1/tracks/0PnD1uhYPbKcsD4eLiTJWn,https://api.spotify.com/v1/audio-analysis/0PnD1uhYPbKcsD4eLiTJWn,407960,4,trance
2691,0.72,0.717,4,-7.403,0,0.0562,0.000182,0.797,0.198,0.0335,140.033,audio_features,1lffBZtXdpYS0JztnwDQqR,spotify:track:1lffBZtXdpYS0JztnwDQqR,https://api.spotify.com/v1/tracks/1lffBZtXdpYS0JztnwDQqR,https://api.spotify.com/v1/audio-analysis/1lffBZtXdpYS0JztnwDQqR,477279,4,trance
2692,0.674,0.917,5,-9.298,0,0.0581,1.77e-05,0.865,0.0739,0.231,137.526,audio_features,5zO4FoN8CDPuBgxJtklA98,spotify:track:5zO4FoN8CDPuBgxJtklA98,https://api.spotify.com/v1/tracks/5zO4FoN8CDPuBgxJtklA98,https://api.spotify.com/v1/audio-analysis/5zO4FoN8CDPuBgxJtklA98,495600,4,trance
2693,0.542,0.797,3,-10.522,0,0.0325,1.25e-05,0.768,0.0888,0.394,133.978,audio_features,5sURmCWFQHwieQgN20oN4r,spotify:track:5sURmCWFQHwieQgN20oN4r,https://api.spotify.com/v1/tracks/5sURmCWFQHwieQgN20oN4r,https://api.spotify.com/v1/audio-analysis/5sURmCWFQHwieQgN20oN4r,581707,4,trance
2694,0.655,0.684,10,-16.429,0,0.0406,0.0243,0.718,0.108,0.374,140.031,audio_features,64JG4LH0rsqFivyEduzjau,spotify:track:64JG4LH0rsqFivyEduzjau,https://api.spotify.com/v1/tracks/64JG4LH0rsqFivyEduzjau,https://api.spotify.com/v1/audio-analysis/64JG4LH0rsqFivyEduzjau,511533,4,trance
2695,0.585,0.922,4,-8.342,0,0.0482,0.00275,0.863,0.176,0.0404,135.964,audio_features,5d0mx2RZ6Wwi9jNjGdBz1y,spotify:track:5d0mx2RZ6Wwi9jNjGdBz1y,https://api.spotify.com/v1/tracks/5d0mx2RZ6Wwi9jNjGdBz1y,https://api.spotify.com/v1/audio-analysis/5d0mx2RZ6Wwi9jNjGdBz1y,433262,4,trance
2696,0.57,0.873,5,-7.614,0,0.0348,0.000809,0.715,0.0913,0.376,145.017,audio_features,2bRzvuNVNrWiSvzIzLMMVY,spotify:track:2bRzvuNVNrWiSvzIzLMMVY,https://api.spotify.com/v1/tracks/2bRzvuNVNrWiSvzIzLMMVY,https://api.spotify.com/v1/audio-analysis/2bRzvuNVNrWiSvzIzLMMVY,461793,4,trance
2697,0.649,0.898,7,-7.322,0,0.0748,0.00763,0.838,0.126,0.444,145.012,audio_features,5fKBVAlAYAPZs0garqGLcM,spotify:track:5fKBVAlAYAPZs0garqGLcM,https://api.spotify.com/v1/tracks/5fKBVAlAYAPZs0garqGLcM,https://api.spotify.com/v1/audio-analysis/5fKBVAlAYAPZs0garqGLcM,400666,4,trance
2698,0.502,0.899,10,-6.932,0,0.043,0.000147,0.475,0.17,0.242,134.149,audio_features,1cpNtvWuXYnopYhMjDagpo,spotify:track:1cpNtvWuXYnopYhMjDagpo,https://api.spotify.com/v1/tracks/1cpNtvWuXYnopYhMjDagpo,https://api.spotify.com/v1/audio-analysis/1cpNtvWuXYnopYhMjDagpo,548400,4,trance
2699,0.511,0.883,11,-7.18,0,0.0337,0.000239,0.884,0.291,0.123,133.981,audio_features,6pVFIuAZSN3frMudWDD3WN,spotify:track:6pVFIuAZSN3frMudWDD3WN,https://api.spotify.com/v1/tracks/6pVFIuAZSN3frMudWDD3WN,https://api.spotify.com/v1/audio-analysis/6pVFIuAZSN3frMudWDD3WN,204482,4,trance
2700,0.528,0.951,11,-9.386,0,0.0318,0.000198,0.395,0.137,0.201,133.397,audio_features,2CZrKIH5OJ8PHJYNtNJH75,spotify:track:2CZrKIH5OJ8PHJYNtNJH75,https://api.spotify.com/v1/tracks/2CZrKIH5OJ8PHJYNtNJH75,https://api.spotify.com/v1/audio-analysis/2CZrKIH5OJ8PHJYNtNJH75,244627,4,trance
2701,0.42,0.65,8,-7.459,1,0.0549,0.00116,0.76,0.267,0.103,140.033,audio_features,2NY4VAfBvn3HKaHYZIFbhx,spotify:track:2NY4VAfBvn3HKaHYZIFbhx,https://api.spotify.com/v1/tracks/2NY4VAfBvn3HKaHYZIFbhx,https://api.spotify.com/v1/audio-analysis/2NY4VAfBvn3HKaHYZIFbhx,423421,4,trance
2702,0.57,0.958,3,-5.771,0,0.0528,0.00214,0.615,0.0707,0.601,137.995,audio_features,69nhI7Ur3Fn2quTHoJueeH,spotify:track:69nhI7Ur3Fn2quTHoJueeH,https://api.spotify.com/v1/tracks/69nhI7Ur3Fn2quTHoJueeH,https://api.spotify.com/v1/audio-analysis/69nhI7Ur3Fn2quTHoJueeH,365217,4,trance
2703,0.592,0.935,7,-6.968,1,0.0843,0.0086,0.821,0.0973,0.161,142.026,audio_features,6dNoaZX5CUzyGOqgyTwEay,spotify:track:6dNoaZX5CUzyGOqgyTwEay,https://api.spotify.com/v1/tracks/6dNoaZX5CUzyGOqgyTwEay,https://api.spotify.com/v1/audio-analysis/6dNoaZX5CUzyGOqgyTwEay,344789,4,trance
2704,0.684,0.902,11,-4.893,0,0.0606,0.0006,0.824,0.16,0.184,142.023,audio_features,13j0WRLpR1tgGSxnuX7xIl,spotify:track:13j0WRLpR1tgGSxnuX7xIl,https://api.spotify.com/v1/tracks/13j0WRLpR1tgGSxnuX7xIl,https://api.spotify.com/v1/audio-analysis/13j0WRLpR1tgGSxnuX7xIl,464789,4,trance
2705,0.626,0.958,1,-6.235,0,0.041,3.74e-05,0.766,0.327,0.612,145.013,audio_features,0tueqpgfomin2KdBrdRVs2,spotify:track:0tueqpgfomin2KdBrdRVs2,https://api.spotify.com/v1/tracks/0tueqpgfomin2KdBrdRVs2,https://api.spotify.com/v1/audio-analysis/0tueqpgfomin2KdBrdRVs2,427035,4,trance
2706,0.459,0.924,2,-5.621,1,0.0322,0.000541,0.0155,0.414,0.235,139.982,audio_features,60pyVAz57VK3v7Cn0rXcfK,spotify:track:60pyVAz57VK3v7Cn0rXcfK,https://api.spotify.com/v1/tracks/60pyVAz57VK3v7Cn0rXcfK,https://api.spotify.com/v1/audio-analysis/60pyVAz57VK3v7Cn0rXcfK,199587,4,trance
2707,0.821,0.963,4,-1.885,1,0.199,0.248,0.0,0.954,0.743,126.054,audio_features,01BHIDqmYXPQ2RnDqutm0u,spotify:track:01BHIDqmYXPQ2RnDqutm0u,https://api.spotify.com/v1/tracks/01BHIDqmYXPQ2RnDqutm0u,https://api.spotify.com/v1/audio-analysis/01BHIDqmYXPQ2RnDqutm0u,198095,4,trance
2708,0.611,0.937,1,-6.07,0,0.0351,5.61e-05,0.62,0.107,0.325,137.998,audio_features,3MbmDUxmBjLU6ZHC4FFuWE,spotify:track:3MbmDUxmBjLU6ZHC4FFuWE,https://api.spotify.com/v1/tracks/3MbmDUxmBjLU6ZHC4FFuWE,https://api.spotify.com/v1/audio-analysis/3MbmDUxmBjLU6ZHC4FFuWE,438746,4,trance
2709,0.651,0.889,10,-7.88,0,0.0598,0.000772,0.9,0.38,0.48,139.961,audio_features,1hbgLwkUP8fGkd4BFg2wCT,spotify:track:1hbgLwkUP8fGkd4BFg2wCT,https://api.spotify.com/v1/tracks/1hbgLwkUP8fGkd4BFg2wCT,https://api.spotify.com/v1/audio-analysis/1hbgLwkUP8fGkd4BFg2wCT,316347,4,trance
2710,0.581,0.841,10,-12.912,0,0.0355,0.528,0.932,0.115,0.579,134.994,audio_features,6MvO23d7HvrZJlB8RSH3RZ,spotify:track:6MvO23d7HvrZJlB8RSH3RZ,https://api.spotify.com/v1/tracks/6MvO23d7HvrZJlB8RSH3RZ,https://api.spotify.com/v1/audio-analysis/6MvO23d7HvrZJlB8RSH3RZ,435412,4,trance
2711,0.564,0.857,11,-6.989,0,0.0594,0.00196,0.46,0.121,0.219,139.995,audio_features,6dWxY2glQ0oogaa1VFroYh,spotify:track:6dWxY2glQ0oogaa1VFroYh,https://api.spotify.com/v1/tracks/6dWxY2glQ0oogaa1VFroYh,https://api.spotify.com/v1/audio-analysis/6dWxY2glQ0oogaa1VFroYh,471857,4,trance
2712,0.362,0.994,0,-5.418,0,0.0672,0.000468,0.957,0.326,0.317,138.008,audio_features,6Ug9d3A7TQfoEpmwL7tFyD,spotify:track:6Ug9d3A7TQfoEpmwL7tFyD,https://api.spotify.com/v1/tracks/6Ug9d3A7TQfoEpmwL7tFyD,https://api.spotify.com/v1/audio-analysis/6Ug9d3A7TQfoEpmwL7tFyD,204010,4,trance
2713,0.577,0.681,4,-10.49,0,0.0385,0.000137,0.704,0.124,0.529,135.992,audio_features,3jPSazqR3wDPNWxMta78GE,spotify:track:3jPSazqR3wDPNWxMta78GE,https://api.spotify.com/v1/tracks/3jPSazqR3wDPNWxMta78GE,https://api.spotify.com/v1/audio-analysis/3jPSazqR3wDPNWxMta78GE,572667,4,trance
2714,0.695,0.715,7,-7.878,1,0.106,0.0314,0.644,0.0821,0.334,140.003,audio_features,5Cbt0m1BUz0RZY7sAXbiF2,spotify:track:5Cbt0m1BUz0RZY7sAXbiF2,https://api.spotify.com/v1/tracks/5Cbt0m1BUz0RZY7sAXbiF2,https://api.spotify.com/v1/audio-analysis/5Cbt0m1BUz0RZY7sAXbiF2,366857,4,trance
2715,0.637,0.803,8,-6.159,0,0.0498,0.00317,0.00912,0.174,0.143,129.988,audio_features,6dDa5JMp94xW1zX3NfO4uL,spotify:track:6dDa5JMp94xW1zX3NfO4uL,https://api.spotify.com/v1/tracks/6dDa5JMp94xW1zX3NfO4uL,https://api.spotify.com/v1/audio-analysis/6dDa5JMp94xW1zX3NfO4uL,272769,4,trance
2716,0.675,0.879,6,-5.85,0,0.0583,1.64e-05,0.806,0.383,0.546,146.0,audio_features,1LgVGEwieJYzWOtOzQw2lb,spotify:track:1LgVGEwieJYzWOtOzQw2lb,https://api.spotify.com/v1/tracks/1LgVGEwieJYzWOtOzQw2lb,https://api.spotify.com/v1/audio-analysis/1LgVGEwieJYzWOtOzQw2lb,464384,4,trance
2717,0.616,0.977,8,-7.006,1,0.0463,0.000202,0.865,0.0899,0.377,133.827,audio_features,5ffW2RcSwOR4jBVJiA5U7N,spotify:track:5ffW2RcSwOR4jBVJiA5U7N,https://api.spotify.com/v1/tracks/5ffW2RcSwOR4jBVJiA5U7N,https://api.spotify.com/v1/audio-analysis/5ffW2RcSwOR4jBVJiA5U7N,201323,4,trance
2718,0.646,0.96,10,-9.529,0,0.0371,2.59e-05,0.78,0.428,0.421,140.019,audio_features,1Dyvne4MdeiQ75teY5m7jg,spotify:track:1Dyvne4MdeiQ75teY5m7jg,https://api.spotify.com/v1/tracks/1Dyvne4MdeiQ75teY5m7jg,https://api.spotify.com/v1/audio-analysis/1Dyvne4MdeiQ75teY5m7jg,424973,4,trance
2719,0.647,0.959,7,-5.693,1,0.0505,0.000353,0.787,0.1,0.159,145.002,audio_features,2a9sLLGkU4yy5N9yPySN7t,spotify:track:2a9sLLGkU4yy5N9yPySN7t,https://api.spotify.com/v1/tracks/2a9sLLGkU4yy5N9yPySN7t,https://api.spotify.com/v1/audio-analysis/2a9sLLGkU4yy5N9yPySN7t,410483,4,trance
2720,0.614,0.946,11,-6.165,0,0.0408,7.99e-05,0.718,0.199,0.0768,144.011,audio_features,5XOsVtC4JMqNUVg48w9z13,spotify:track:5XOsVtC4JMqNUVg48w9z13,https://api.spotify.com/v1/tracks/5XOsVtC4JMqNUVg48w9z13,https://api.spotify.com/v1/audio-analysis/5XOsVtC4JMqNUVg48w9z13,491667,4,trance
2721,0.639,0.573,0,-7.008,1,0.0397,0.0349,0.801,0.0662,0.113,138.518,audio_features,1HIxPxryMgue22syc2oskt,spotify:track:1HIxPxryMgue22syc2oskt,https://api.spotify.com/v1/tracks/1HIxPxryMgue22syc2oskt,https://api.spotify.com/v1/audio-analysis/1HIxPxryMgue22syc2oskt,455764,4,trance
2722,0.571,0.918,10,-5.528,0,0.0445,0.000142,0.66,0.13,0.391,141.993,audio_features,1K8e64mg3XdpTLSmErRj3a,spotify:track:1K8e64mg3XdpTLSmErRj3a,https://api.spotify.com/v1/tracks/1K8e64mg3XdpTLSmErRj3a,https://api.spotify.com/v1/audio-analysis/1K8e64mg3XdpTLSmErRj3a,351549,4,trance
2723,0.664,0.983,9,-7.481,0,0.0337,0.0447,0.895,0.889,0.589,138.245,audio_features,6936DtrjVKncfijIeqHvre,spotify:track:6936DtrjVKncfijIeqHvre,https://api.spotify.com/v1/tracks/6936DtrjVKncfijIeqHvre,https://api.spotify.com/v1/audio-analysis/6936DtrjVKncfijIeqHvre,233131,4,trance
2724,0.691,0.651,10,-12.775,0,0.0583,0.000102,0.708,0.0599,0.467,139.909,audio_features,29qKHNDsppVTEGwuu3MLob,spotify:track:29qKHNDsppVTEGwuu3MLob,https://api.spotify.com/v1/tracks/29qKHNDsppVTEGwuu3MLob,https://api.spotify.com/v1/audio-analysis/29qKHNDsppVTEGwuu3MLob,431440,4,trance
2725,0.621,0.623,0,-8.69,0,0.0348,0.00365,0.846,0.156,0.544,135.888,audio_features,0xUlulwgcXq5E8Krvk7kqO,spotify:track:0xUlulwgcXq5E8Krvk7kqO,https://api.spotify.com/v1/tracks/0xUlulwgcXq5E8Krvk7kqO,https://api.spotify.com/v1/audio-analysis/0xUlulwgcXq5E8Krvk7kqO,294133,4,trance
2726,0.628,0.879,10,-5.425,1,0.0409,0.00106,0.802,0.1,0.24,138.044,audio_features,1ze766TGViS4GubBkLtrZT,spotify:track:1ze766TGViS4GubBkLtrZT,https://api.spotify.com/v1/tracks/1ze766TGViS4GubBkLtrZT,https://api.spotify.com/v1/audio-analysis/1ze766TGViS4GubBkLtrZT,462187,4,trance
2727,0.551,0.7,8,-11.018,1,0.042,0.00114,0.764,0.097,0.0708,134.999,audio_features,1KlNpNfAQpwmVFoVc5pryj,spotify:track:1KlNpNfAQpwmVFoVc5pryj,https://api.spotify.com/v1/tracks/1KlNpNfAQpwmVFoVc5pryj,https://api.spotify.com/v1/audio-analysis/1KlNpNfAQpwmVFoVc5pryj,482013,4,trance
2728,0.469,0.901,4,-6.152,0,0.0526,0.00506,0.944,0.173,0.102,132.016,audio_features,33fbndFZNkiA2lu5FL2VEU,spotify:track:33fbndFZNkiA2lu5FL2VEU,https://api.spotify.com/v1/tracks/33fbndFZNkiA2lu5FL2VEU,https://api.spotify.com/v1/audio-analysis/33fbndFZNkiA2lu5FL2VEU,240114,4,trance
2729,0.433,0.985,1,-7.052,0,0.0435,2.49e-05,0.827,0.339,0.426,138.005,audio_features,6yHUgndvaIn0PFjalh6M6E,spotify:track:6yHUgndvaIn0PFjalh6M6E,https://api.spotify.com/v1/tracks/6yHUgndvaIn0PFjalh6M6E,https://api.spotify.com/v1/audio-analysis/6yHUgndvaIn0PFjalh6M6E,244882,4,trance
2730,0.7,0.69,6,-14.212,0,0.0478,0.00123,0.765,0.345,0.341,139.037,audio_features,0aISEBL3ais9kjHIcpJayx,spotify:track:0aISEBL3ais9kjHIcpJayx,https://api.spotify.com/v1/tracks/0aISEBL3ais9kjHIcpJayx,https://api.spotify.com/v1/audio-analysis/0aISEBL3ais9kjHIcpJayx,475736,4,trance
2731,0.52,0.947,1,-8.922,1,0.0383,2.54e-05,0.769,0.252,0.159,145.005,audio_features,69sKHAAFKLRD0DnW0YMTiE,spotify:track:69sKHAAFKLRD0DnW0YMTiE,https://api.spotify.com/v1/tracks/69sKHAAFKLRD0DnW0YMTiE,https://api.spotify.com/v1/audio-analysis/69sKHAAFKLRD0DnW0YMTiE,408600,4,trance
2732,0.658,0.927,1,-8.126,1,0.0495,0.0113,0.87,0.136,0.0808,137.0,audio_features,1NndPVzHFGuSfUAesF1Pcy,spotify:track:1NndPVzHFGuSfUAesF1Pcy,https://api.spotify.com/v1/tracks/1NndPVzHFGuSfUAesF1Pcy,https://api.spotify.com/v1/audio-analysis/1NndPVzHFGuSfUAesF1Pcy,509781,4,trance
2733,0.437,0.961,11,-4.991,1,0.0387,0.000286,0.561,0.75,0.135,138.009,audio_features,6TnvTVtsT6LFafqjU9AJIe,spotify:track:6TnvTVtsT6LFafqjU9AJIe,https://api.spotify.com/v1/tracks/6TnvTVtsT6LFafqjU9AJIe,https://api.spotify.com/v1/audio-analysis/6TnvTVtsT6LFafqjU9AJIe,174357,4,trance
2734,0.661,0.958,6,-6.492,0,0.0482,0.00185,0.85,0.681,0.296,137.979,audio_features,2hCBOyWqKw75v8FBpGHcwL,spotify:track:2hCBOyWqKw75v8FBpGHcwL,https://api.spotify.com/v1/tracks/2hCBOyWqKw75v8FBpGHcwL,https://api.spotify.com/v1/audio-analysis/2hCBOyWqKw75v8FBpGHcwL,500870,4,trance
2735,0.589,0.822,11,-7.405,1,0.0511,0.015,0.686,0.0895,0.584,140.0,audio_features,7mPc8ZB3HojopWd0EKQkLO,spotify:track:7mPc8ZB3HojopWd0EKQkLO,https://api.spotify.com/v1/tracks/7mPc8ZB3HojopWd0EKQkLO,https://api.spotify.com/v1/audio-analysis/7mPc8ZB3HojopWd0EKQkLO,401143,4,trance
2736,0.587,0.884,6,-7.302,1,0.0389,0.369,0.104,0.138,0.358,139.979,audio_features,0eTYw9Wlc4iaq9tvKjLhEO,spotify:track:0eTYw9Wlc4iaq9tvKjLhEO,https://api.spotify.com/v1/tracks/0eTYw9Wlc4iaq9tvKjLhEO,https://api.spotify.com/v1/audio-analysis/0eTYw9Wlc4iaq9tvKjLhEO,227333,4,trance
2737,0.377,0.991,9,-5.961,0,0.0754,3.62e-05,0.966,0.313,0.236,139.933,audio_features,0i54eO87ZaLeIi12Q4h953,spotify:track:0i54eO87ZaLeIi12Q4h953,https://api.spotify.com/v1/tracks/0i54eO87ZaLeIi12Q4h953,https://api.spotify.com/v1/audio-analysis/0i54eO87ZaLeIi12Q4h953,172250,4,trance
